Codigo_temporada	Codigo_competicion	Codigo_fase	Codigo_grupo	Jornada	Partido	Codigo_equipo1	Codigo_equipo2	Resultado1	Resultado2	Codigo_campo	Fecha	Hora	Programado	Estado	Nombre_temporada	Nombre_competicion	Nombre_fase	Nombre_grupo	Nombre_deporte	Nombre_categoria	Nombre_jornada	Equipo_local	Equipo_visitante	Campo	Sexo_grupo	Distrito	Observaciones	SISTEMA_COMPETICION	COORD_X_CAMPO	COORD_Y_CAMPO	Color_camiseta_1	Color_camiseta_2
2025	8956	9926	28536	1	3	184293	184294	14	1	102075	2025-11-17	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX A	HOCKEY SALA	ALEVIN MIXTO	1	ANTONIO FONTAN A	ANTONIO FONTAN B	CEIP ANTONIO FONTAN: - FUENCARRAL	X	Villa de Vallecas		LIGA	-3.695600	40.512670	azul	azul
2025	8956	9926	28536	1	2	184296	184295	0	8	104627	2025-11-19	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX A	HOCKEY SALA	ALEVIN MIXTO	1	JORGE GUILLEN	INFANTA LEONOR	JORGE GUILLEN - FUENCARRAL	X	Villa de Vallecas		LIGA	-3.710630	40.483560	blanca	blanca
2025	8956	9926	28536	3	1	184294	184295	2	7	102075	2026-02-04	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX A	HOCKEY SALA	ALEVIN MIXTO	3	ANTONIO FONTAN B	INFANTA LEONOR	CEIP ANTONIO FONTAN: - FUENCARRAL	X	Villa de Vallecas		LIGA	-3.695600	40.512670	azul	blanca
2025	8956	9926	28536	2	3	184297	184296	15	0	102079	2025-12-01	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX A	HOCKEY SALA	ALEVIN MIXTO	2	LORENZO LUZURIAGA A	JORGE GUILLEN	CEIP LORENZO LUZURIAGA: - FUENCARRAL	X	Villa de Vallecas		LIGA	-3.705540	40.485420	ROJO	blanca
2025	8956	9926	28536	3	2	184293	184297	3	1	102075	2026-01-19	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX A	HOCKEY SALA	ALEVIN MIXTO	3	ANTONIO FONTAN A	LORENZO LUZURIAGA A	CEIP ANTONIO FONTAN: - FUENCARRAL	X	Villa de Vallecas		LIGA	-3.695600	40.512670	azul	ROJO
2025	8956	9926	28536	5	2	184293	184298	9	1	102075	2026-03-11	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX A	HOCKEY SALA	ALEVIN MIXTO	5	ANTONIO FONTAN A	LORENZO LUZURIAGA B	CEIP ANTONIO FONTAN: - FUENCARRAL	X	Villa de Vallecas		LIGA	-3.695600	40.512670	azul	ROJO
2025	8956	9926	28536	1	1	184297	184298	1	4	102079	2025-11-19	12:30	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX A	HOCKEY SALA	ALEVIN MIXTO	1	LORENZO LUZURIAGA A	LORENZO LUZURIAGA B	CEIP LORENZO LUZURIAGA: - FUENCARRAL	X	Villa de Vallecas		LIGA	-3.705540	40.485420	ROJO	ROJO
2025	8956	9926	29875	4	1	184324	184299	2	0	102360	2026-01-26	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX E	HOCKEY SALA	ALEVIN MIXTO	4	MARTINEZ MONTAÑES	VICALVARO	CEIP MARTINEZ MONTAÑES - MORATALAZ	X	Villa de Vallecas		LIGA	.000000	.000000	azul	azul
2025	8956	9926	29875	2	1	184317	184299	0	1	104642	2025-12-01	16:50	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX E	HOCKEY SALA	ALEVIN MIXTO	2	NTRA. SRA ALMUDENA A	VICALVARO	PISTA POLIDEPORTIVA 3 LA CHOPERA - HOCKEY	X	Villa de Vallecas		LIGA	.000000	.000000	ROJO	azul
2025	8956	9926	28538	4	2	184319	184300	5	5	104631	2026-02-18	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX B	HOCKEY SALA	ALEVIN MIXTO	4	PATRIARCA OBISPO EIJO GARAY	CLAUDIO MOYANO	P.O EIJO GARAY-CHAMARTIN	X	Villa de Vallecas		LIGA	.000000	.000000	blanca	ROJO
2025	8956	9926	28538	2	1	184319	184301	13	0	104631	2025-12-01	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX B	HOCKEY SALA	ALEVIN MIXTO	2	PATRIARCA OBISPO EIJO GARAY	IGNACIO ZULOAGA	P.O EIJO GARAY-CHAMARTIN	X	Villa de Vallecas		LIGA	.000000	.000000	blanca	NARANJA
2025	8956	9926	28539	5	1	184326	184302	0	11	104638	2026-03-11	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX D	HOCKEY SALA	ALEVIN MIXTO	5	PARQUE EUGENIA MONTIJO B	JOSE CALVO SOTELO	CPR CARLOS DEL COSO - CARABANCHEL	X	Villa de Vallecas		LIGA	.000000	.000000	ROJO	AMARILLO
2025	8956	9926	28537	3	1	184322	184303	12	0	103272	2026-01-19	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX C	HOCKEY SALA	ALEVIN MIXTO	3	FILOSOFO SENECA A	JOSE ORTEGA Y GASSET	CEIP FILOSO SENECA - HK HORTALEZA	X	Villa de Vallecas		LIGA	.000000	.000000	azul	azul
2025	8956	9926	28537	1	1	184304	184303	3	0	104636	2025-11-17	17:00	1	N	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX C	HOCKEY SALA	ALEVIN MIXTO	1	LUIS CERNUDA	JOSE ORTEGA Y GASSET	CEIP LUIS CERNUDA - HORTALEZA	X	Villa de Vallecas		LIGA	.000000	.000000	blanca	azul
2025	8956	9926	28537	3	2	184323	184304	8	3	103272	2026-01-28	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX C	HOCKEY SALA	ALEVIN MIXTO	3	FILOSOFO SENECA B	LUIS CERNUDA	CEIP FILOSO SENECA - HK HORTALEZA	X	Villa de Vallecas		LIGA	.000000	.000000	azul	blanca
2025	8956	9926	28537	4	2	184303	184304	3	4	104636	2026-02-02	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX C	HOCKEY SALA	ALEVIN MIXTO	4	JOSE ORTEGA Y GASSET	LUIS CERNUDA	CEIP LUIS CERNUDA - HORTALEZA	X	Villa de Vallecas		LIGA	.000000	.000000	azul	blanca
2025	8956	9926	29875	3	2	184324	184317	7	3	102360	2026-01-14	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX E	HOCKEY SALA	ALEVIN MIXTO	3	MARTINEZ MONTAÑES	NTRA. SRA ALMUDENA A	CEIP MARTINEZ MONTAÑES - MORATALAZ	X	Villa de Vallecas		LIGA	.000000	.000000	azul	ROJO
2025	8956	9926	29875	4	2	184318	184317	1	4	104642	2026-02-23	16:30	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX E	HOCKEY SALA	ALEVIN MIXTO	4	NTRA. SRA ALMUDENA B	NTRA. SRA ALMUDENA A	PISTA POLIDEPORTIVA 3 LA CHOPERA - HOCKEY	X	Villa de Vallecas		LIGA	.000000	.000000	ROJO	ROJO
2025	8956	9926	29875	1	1	184317	184318	5	2	104642	2025-11-17	16:30	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX E	HOCKEY SALA	ALEVIN MIXTO	1	NTRA. SRA ALMUDENA A	NTRA. SRA ALMUDENA B	PISTA POLIDEPORTIVA 3 LA CHOPERA - HOCKEY	X	Villa de Vallecas		LIGA	.000000	.000000	ROJO	ROJO
2025	8956	9926	29875	3	1	184299	184318	4	0	102653	2026-01-19	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX E	HOCKEY SALA	ALEVIN MIXTO	3	VICALVARO	NTRA. SRA ALMUDENA B	CEIP VICALVARO:EXT:FS - VICALVARO	X	Villa de Vallecas		LIGA	.000000	.000000	azul	ROJO
2025	8956	9926	28538	3	2	184321	184319	8	8	101876	2026-02-04	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX B	HOCKEY SALA	ALEVIN MIXTO	3	PINTOR ROSALES B	PATRIARCA OBISPO EIJO GARAY	CEIP PINTOR ROSALES: PAB	X	Villa de Vallecas		LIGA	.000000	.000000	AMARILLO	blanca
2025	8956	9926	28538	3	1	184300	184320	1	13	102008	2026-01-19	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX B	HOCKEY SALA	ALEVIN MIXTO	3	CLAUDIO MOYANO	PINTOR ROSALES A	CEIP CLAUDIO MOYANO:EXT:FS - CHAMBERI	X	Villa de Vallecas		LIGA	.000000	.000000	ROJO	AMARILLO
2025	8956	9926	28538	2	2	184320	184321	13	2	101876	2025-12-01	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX B	HOCKEY SALA	ALEVIN MIXTO	2	PINTOR ROSALES A	PINTOR ROSALES B	CEIP PINTOR ROSALES: PAB	X	Villa de Vallecas		LIGA	.000000	.000000	AMARILLO	AMARILLO
2025	8956	9926	28537	4	1	184323	184322	0	6	103272	2026-02-02	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX C	HOCKEY SALA	ALEVIN MIXTO	4	FILOSOFO SENECA B	FILOSOFO SENECA A	CEIP FILOSO SENECA - HK HORTALEZA	X	Villa de Vallecas		LIGA	.000000	.000000	azul	azul
2025	8956	9926	28537	2	1	184304	184322	1	18	104636	2025-12-03	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX C	HOCKEY SALA	ALEVIN MIXTO	2	LUIS CERNUDA	FILOSOFO SENECA A	CEIP LUIS CERNUDA - HORTALEZA	X	Villa de Vallecas		LIGA	.000000	.000000	blanca	azul
2025	8956	9926	28537	1	2	184322	184323	11	1	103272	2025-11-17	16:10	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX C	HOCKEY SALA	ALEVIN MIXTO	1	FILOSOFO SENECA A	FILOSOFO SENECA B	CEIP FILOSO SENECA - HK HORTALEZA	X	Villa de Vallecas		LIGA	.000000	.000000	azul	azul
2025	8956	9926	28537	2	2	184303	184323	1	6	102541	2025-12-10	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX C	HOCKEY SALA	ALEVIN MIXTO	2	JOSE ORTEGA Y GASSET	FILOSOFO SENECA B	CEIP ORTEGA Y GASSET:EX:FS - TETUAN	X	Villa de Vallecas		LIGA	-3.694316	40.461819	azul	azul
2025	8956	9926	29875	2	2	184318	184324	3	0	104642	2025-12-10	16:50	1	N	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX E	HOCKEY SALA	ALEVIN MIXTO	2	NTRA. SRA ALMUDENA B	MARTINEZ MONTAÑES	PISTA POLIDEPORTIVA 3 LA CHOPERA - HOCKEY	X	Villa de Vallecas		LIGA	.000000	.000000	ROJO	azul
2025	8956	9926	29875	1	2	184299	184324	3	0	102653	2025-11-17	17:00	1	N	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX E	HOCKEY SALA	ALEVIN MIXTO	1	VICALVARO	MARTINEZ MONTAÑES	CEIP VICALVARO:EXT:FS - VICALVARO	X	Villa de Vallecas		LIGA	.000000	.000000	azul	azul
2025	8956	9926	28539	2	1	184302	184325	1	7	102387	2025-12-10	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX D	HOCKEY SALA	ALEVIN MIXTO	2	JOSE CALVO SOTELO	PARQUE EUGENIA MONTIJO A	CEIP JOSE CALVO SOTELO: - RETIRO	X	Villa de Vallecas		LIGA	-3.673628	40.401149	AMARILLO	ROJO
2025	8956	9926	28539	1	2	184325	184326	12	0	101776	2025-11-18	14:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX D	HOCKEY SALA	ALEVIN MIXTO	1	PARQUE EUGENIA MONTIJO A	PARQUE EUGENIA MONTIJO B	CEIP P. EUGENIA DE MONTIJO:1 - CARABANCHEL	X	Villa de Vallecas		LIGA	.000000	.000000	ROJO	ROJO
2025	8956	9926	28539	4	1	184325	184327	1	0	104638	2026-02-18	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX D	HOCKEY SALA	ALEVIN MIXTO	4	PARQUE EUGENIA MONTIJO A	REPUBLICA DE VENEZUELA	CPR CARLOS DEL COSO - CARABANCHEL	X	Villa de Vallecas		LIGA	.000000	.000000	ROJO	VERDE
2025	8956	9926	28539	1	1	184327	184328	3	3	102566	2025-11-19	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK ALE MIX D	HOCKEY SALA	ALEVIN MIXTO	1	REPUBLICA DE VENEZUELA	JORGE MANRIQUE	CEIP REP VENEZUELA:HK:1 - USERA	X	Villa de Vallecas		LIGA	.000000	.000000	VERDE	VERDE
2025	8956	9926	28534	3	2	184330	184329	0	6	102081	2026-02-02	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX A	HOCKEY SALA	BENJAMIN MIXTO	3	INFANTA LEONOR A	ANTONIO FONTAN	CEIP INFANTA LEONOR: - FUENCARRAL	X	Villa de Vallecas		LIGA	-3.700440	40.506330	blanca	blanca
2025	8956	9926	28534	2	2	184334	184330	0	0	102079	2025-12-17	17:10	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX A	HOCKEY SALA	BENJAMIN MIXTO	2	LORENZO LUZURIAGA B	INFANTA LEONOR A	CEIP LORENZO LUZURIAGA: - FUENCARRAL	X	Villa de Vallecas		LIGA	-3.705540	40.485420	ROJO	blanca
2025	8956	9926	28534	1	1	184330	184331	0	4	102081	2025-11-26	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX A	HOCKEY SALA	BENJAMIN MIXTO	1	INFANTA LEONOR A	INFANTA LEONOR B	CEIP INFANTA LEONOR: - FUENCARRAL	X	Villa de Vallecas		LIGA	-3.700440	40.506330	blanca	blanca
2025	8956	9926	29876	3	2	184335	184332	0	8	104640	2026-02-02	17:15	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX C	HOCKEY SALA	BENJAMIN MIXTO	3	MANUEL SAINZ DE VICUÑA A	JOSE CALVO SOTELO	CEIP MANUEL SAINZ DE VICUÑA	X	Villa de Vallecas		LIGA	.000000	.000000	blanca	AMARILLO
2025	8956	9926	28534	2	1	184329	184333	7	0	102075	2025-12-15	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX A	HOCKEY SALA	BENJAMIN MIXTO	2	ANTONIO FONTAN	LORENZO LUZURIAGA A	CEIP ANTONIO FONTAN: - FUENCARRAL	X	Villa de Vallecas		LIGA	-3.695600	40.512670	blanca	ROJO
2025	8956	9926	28534	3	1	184331	184334	3	0	102081	2026-01-28	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX A	HOCKEY SALA	BENJAMIN MIXTO	3	INFANTA LEONOR B	LORENZO LUZURIAGA B	CEIP INFANTA LEONOR: - FUENCARRAL	X	Villa de Vallecas		LIGA	-3.700440	40.506330	blanca	ROJO
2025	8956	9926	29876	2	1	184337	184335	1	0	104642	2025-12-15	16:50	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX C	HOCKEY SALA	BENJAMIN MIXTO	2	NTRA. SRA. ALMUDENA	MANUEL SAINZ DE VICUÑA A	PISTA POLIDEPORTIVA 3 LA CHOPERA - HOCKEY	X	Villa de Vallecas		LIGA	.000000	.000000	ROJO	blanca
2025	8956	9926	29876	2	2	184338	184336	9	1	104638	2025-12-17	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX C	HOCKEY SALA	BENJAMIN MIXTO	2	PARQUE EUGENIA MONTIJO	MANUEL SAINZ DE VICUÑA B	CPR CARLOS DEL COSO - CARABANCHEL	X	Villa de Vallecas		LIGA	.000000	.000000	ROJO	blanca
2025	8956	9926	29876	1	3	184335	184336	2	3	104640	2025-11-26	13:30	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX C	HOCKEY SALA	BENJAMIN MIXTO	1	MANUEL SAINZ DE VICUÑA A	MANUEL SAINZ DE VICUÑA B	CEIP MANUEL SAINZ DE VICUÑA	X	Villa de Vallecas		LIGA	.000000	.000000	blanca	blanca
2025	8956	9926	29876	1	2	184345	184337	3	4	103254	2025-11-24	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX C	HOCKEY SALA	BENJAMIN MIXTO	1	JORGE MANRIQUE	NTRA. SRA. ALMUDENA	IES PEDRO SALINAS - HK - USERA	X	Villa de Vallecas		LIGA	.000000	.000000	VERDE	ROJO
2025	8956	9926	29876	3	1	184336	184337	3	1	104640	2026-01-28	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX C	HOCKEY SALA	BENJAMIN MIXTO	3	MANUEL SAINZ DE VICUÑA B	NTRA. SRA. ALMUDENA	CEIP MANUEL SAINZ DE VICUÑA	X	Villa de Vallecas		LIGA	.000000	.000000	blanca	ROJO
2025	8956	9926	29876	3	3	184345	184338	3	9	103254	2026-01-26	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX C	HOCKEY SALA	BENJAMIN MIXTO	3	JORGE MANRIQUE	PARQUE EUGENIA MONTIJO	IES PEDRO SALINAS - HK - USERA	X	Villa de Vallecas		LIGA	.000000	.000000	VERDE	ROJO
2025	8956	9926	29876	1	1	184332	184338	5	1	102387	2025-11-24	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX C	HOCKEY SALA	BENJAMIN MIXTO	1	JOSE CALVO SOTELO	PARQUE EUGENIA MONTIJO	CEIP JOSE CALVO SOTELO: - RETIRO	X	Villa de Vallecas		LIGA	-3.673628	40.401149	AMARILLO	ROJO
2025	8956	9926	28535	3	2	184341	184339	3	2	101876	2026-01-28	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX B	HOCKEY SALA	BENJAMIN MIXTO	3	PINTOR ROSALES	PATRIARCA OBISPO EIJO GARAY A	CEIP PINTOR ROSALES: PAB	X	Villa de Vallecas		LIGA	.000000	.000000	ROJO	AMARILLO
2025	8956	9926	28535	1	1	184341	184340	0	16	101876	2025-12-03	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX B	HOCKEY SALA	BENJAMIN MIXTO	1	PINTOR ROSALES	PATRIARCA OBISPO EIJO GARAY B	CEIP PINTOR ROSALES: PAB	X	Villa de Vallecas		LIGA	.000000	.000000	ROJO	AMARILLO
2025	8956	9926	28535	2	2	184343	184341	5	0	102029	2025-12-15	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX B	HOCKEY SALA	BENJAMIN MIXTO	2	SAN JUAN BAUTISTA  A	PINTOR ROSALES	CEIP SAN JUAN BAUTISTA - CIUDAD LINEAL	X	Villa de Vallecas		LIGA	.000000	.000000	blanca	ROJO
2025	8956	9926	28535	3	1	184340	184343	8	1	104631	2026-01-26	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX B	HOCKEY SALA	BENJAMIN MIXTO	3	PATRIARCA OBISPO EIJO GARAY B	SAN JUAN BAUTISTA  A	P.O EIJO GARAY-CHAMARTIN	X	Villa de Vallecas		LIGA	.000000	.000000	AMARILLO	blanca
2025	8956	9926	28535	2	1	184339	184344	2	3	104631	2025-12-15	17:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX B	HOCKEY SALA	BENJAMIN MIXTO	2	PATRIARCA OBISPO EIJO GARAY A	SAN JUAN BAUTISTA  B	P.O EIJO GARAY-CHAMARTIN	X	Villa de Vallecas		LIGA	.000000	.000000	AMARILLO	blanca
2025	8956	9926	29876	2	3	184332	184345	3	0	102387	2025-12-15	17:00	1	N	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VIV HK BEN MIX C	HOCKEY SALA	BENJAMIN MIXTO	2	JOSE CALVO SOTELO	JORGE MANRIQUE	CEIP JOSE CALVO SOTELO: - RETIRO	X	Villa de Vallecas		LIGA	-3.673628	40.401149	AMARILLO	VERDE
2025	8941	9866	27424	9	3	184130	184355	25	10	102363	2026-02-21	13:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CEN SAB MAÑ BM ALE MIX G3	BALONMANO	ALEVIN MIXTO	9	EMPD CDV PALOMERAS	EMPD CDV PASAMONTE PROMESAS	CEIP PASAMONTE:CAMPO 1 - MORATALAZ	X	Centro		LIGA	.000000	.000000	AZUL	ROJO
2025	8941	9866	27424	1	1	183327	184355	25	5	101872	2025-11-22	13:30	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CEN SAB MAÑ BM ALE MIX G3	BALONMANO	ALEVIN MIXTO	1	Balonmano Valdeluz	EMPD CDV PASAMONTE PROMESAS	CCN VALDELUZ - CENTRO	X	Centro		LIGA	.000000	.000000	roja	ROJO
2025	8941	9866	27424	7	1	183041	184355	27	10	101870	2026-01-31	13:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CEN SAB MAÑ BM ALE MIX G3	BALONMANO	ALEVIN MIXTO	7	Santa María del Pilar	EMPD CDV PASAMONTE PROMESAS	CCN STA. Mª PILAR - CENTRO	X	Centro		LIGA	.000000	.000000	naranja	ROJO
2025	8941	9866	27424	3	3	184191	184355	23	9	102363	2025-12-13	10:30	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CEN SAB MAÑ BM ALE MIX G3	BALONMANO	ALEVIN MIXTO	3	EMPD CD VALLECAS	EMPD CDV PASAMONTE PROMESAS	CEIP PASAMONTE:CAMPO 1 - MORATALAZ	X	Centro		LIGA	.000000	.000000	ROJO	ROJO
2025	8949	9898	29895	9	2	184690	184688	0	0	366	2026-04-28	12:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL FS INF MAS NUEVO	FUTBOL SALA	INFANTIL MASCULINO	9	IES Vallecas Magerit	Castilla del pozo	Fútbol sala 5 exterior techada Palomeras	M	Puente de Vallecas	empate acordado por ambos equipos	LIGA	-3.633941	40.382634	Negra	Negra
2025	8949	9898	29895	15	1	184689	184688	2	4	366	2026-04-11	09:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL FS INF MAS NUEVO	FUTBOL SALA	INFANTIL MASCULINO	15	DEPORTIVO MADRID Ambroz	Castilla del pozo	Fútbol sala 5 exterior techada Palomeras	M	Puente de Vallecas		LIGA	-3.633941	40.382634	BLANCA	Negra
2025	8949	9898	29895	5	1	184689	184688	2	6	367	2026-01-10	09:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL FS INF MAS NUEVO	FUTBOL SALA	INFANTIL MASCULINO	5	DEPORTIVO MADRID Ambroz	Castilla del pozo	Fútbol sala 3 exterior Palomeras	M	Puente de Vallecas		LIGA	-3.633941	40.382634	BLANCA	Negra
2025	8949	9898	29895	7	1	184692	184688	2	3	366	2026-03-28	09:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL FS INF MAS NUEVO	FUTBOL SALA	INFANTIL MASCULINO	7	Tajamar	Castilla del pozo	Fútbol sala 5 exterior techada Palomeras	M	Puente de Vallecas		LIGA	-3.633941	40.382634	Blanca	Negra
2025	8949	9898	29895	13	2	184691	184688	0	9	367	2026-03-14	13:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL FS INF MAS NUEVO	FUTBOL SALA	INFANTIL MASCULINO	13	JUVENTUD VALLEKAS MIXTO B	Castilla del pozo	Fútbol sala 3 exterior Palomeras	M	Puente de Vallecas		LIGA	-3.633941	40.382634	AZUL	Negra
2025	8949	9898	29895	13	1	184690	184689	2	3	367	2026-03-14	11:00	1	F	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL FS INF MAS NUEVO	FUTBOL SALA	INFANTIL MASCULINO	13	IES Vallecas Magerit	DEPORTIVO MADRID Ambroz	Fútbol sala 3 exterior Palomeras	M	Puente de Vallecas		LIGA	-3.633941	40.382634	Negra	BLANCA
