Nº de abonados;Sexo;Edad;Tipo de abono;Centro deportivo;Mes
1;MUJER;34;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
3;MUJER;36;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
3;MUJER;38;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;MUJER;39;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;MUJER;40;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;MUJER;41;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;MUJER;42;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
3;MUJER;43;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;MUJER;44;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
3;MUJER;45;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;MUJER;46;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;MUJER;48;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
4;MUJER;49;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;MUJER;51;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
7;MUJER;52;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;MUJER;53;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;MUJER;54;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;MUJER;55;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;MUJER;56;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
3;MUJER;57;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;MUJER;61;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;MUJER;62;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
3;MUJER;63;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;MUJER;64;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
5;HOMBRE;18;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
8;HOMBRE;19;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
3;HOMBRE;20;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
10;HOMBRE;21;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
6;HOMBRE;22;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
4;HOMBRE;23;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;HOMBRE;24;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
5;HOMBRE;25;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;HOMBRE;26;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;HOMBRE;27;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;HOMBRE;28;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
4;HOMBRE;29;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;HOMBRE;30;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;HOMBRE;31;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;HOMBRE;32;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;HOMBRE;33;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;HOMBRE;34;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
3;HOMBRE;35;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;HOMBRE;37;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;HOMBRE;38;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
3;HOMBRE;39;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
3;HOMBRE;40;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;HOMBRE;41;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;HOMBRE;42;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;HOMBRE;43;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
5;HOMBRE;44;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
3;HOMBRE;45;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
3;HOMBRE;46;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
3;HOMBRE;47;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
5;HOMBRE;48;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;HOMBRE;49;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;HOMBRE;50;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;HOMBRE;51;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;HOMBRE;52;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
5;HOMBRE;55;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;HOMBRE;56;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;HOMBRE;57;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;HOMBRE;58;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
4;HOMBRE;59;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;HOMBRE;60;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;HOMBRE;61;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
2;HOMBRE;62;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Barajas;jul-26
1;HOMBRE;51;ADM USO LIBRE;Barajas;jul-26
1;MUJER;18;ADM USO LIBRE;Barajas;jul-26
1;MUJER;20;ADM USO LIBRE;Barajas;jul-26
1;MUJER;21;ADM USO LIBRE;Barajas;jul-26
2;MUJER;22;ADM USO LIBRE;Barajas;jul-26
1;MUJER;23;ADM USO LIBRE;Barajas;jul-26
2;MUJER;27;ADM USO LIBRE;Barajas;jul-26
2;MUJER;36;ADM USO LIBRE;Barajas;jul-26
2;MUJER;38;ADM USO LIBRE;Barajas;jul-26
1;MUJER;40;ADM USO LIBRE;Barajas;jul-26
1;MUJER;42;ADM USO LIBRE;Barajas;jul-26
1;MUJER;43;ADM USO LIBRE;Barajas;jul-26
1;MUJER;46;ADM USO LIBRE;Barajas;jul-26
1;MUJER;49;ADM USO LIBRE;Barajas;jul-26
1;MUJER;53;ADM USO LIBRE;Barajas;jul-26
3;MUJER;54;ADM USO LIBRE;Barajas;jul-26
1;MUJER;56;ADM USO LIBRE;Barajas;jul-26
2;MUJER;57;ADM USO LIBRE;Barajas;jul-26
1;MUJER;60;ADM USO LIBRE;Barajas;jul-26
1;MUJER;64;ADM USO LIBRE;Barajas;jul-26
2;MUJER;65;ADM USO LIBRE;Barajas;jul-26
2;MUJER;66;ADM USO LIBRE;Barajas;jul-26
1;MUJER;69;ADM USO LIBRE;Barajas;jul-26
1;MUJER;70;ADM USO LIBRE;Barajas;jul-26
2;MUJER;72;ADM USO LIBRE;Barajas;jul-26
1;MUJER;74;ADM USO LIBRE;Barajas;jul-26
1;MUJER;75;ADM USO LIBRE;Barajas;jul-26
1;MUJER;76;ADM USO LIBRE;Barajas;jul-26
2;MUJER;77;ADM USO LIBRE;Barajas;jul-26
2;MUJER;78;ADM USO LIBRE;Barajas;jul-26
1;MUJER;80;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;17;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;19;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;22;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;23;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;25;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;27;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;29;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;30;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;31;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;34;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;35;ADM USO LIBRE;Barajas;jul-26
2;HOMBRE;37;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;38;ADM USO LIBRE;Barajas;jul-26
3;HOMBRE;41;ADM USO LIBRE;Barajas;jul-26
3;HOMBRE;42;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;43;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;46;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;47;ADM USO LIBRE;Barajas;jul-26
3;HOMBRE;48;ADM USO LIBRE;Barajas;jul-26
2;HOMBRE;49;ADM USO LIBRE;Barajas;jul-26
3;HOMBRE;50;ADM USO LIBRE;Barajas;jul-26
2;HOMBRE;51;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;52;ADM USO LIBRE;Barajas;jul-26
2;HOMBRE;53;ADM USO LIBRE;Barajas;jul-26
2;HOMBRE;55;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;56;ADM USO LIBRE;Barajas;jul-26
2;HOMBRE;57;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;60;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;61;ADM USO LIBRE;Barajas;jul-26
2;HOMBRE;62;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;63;ADM USO LIBRE;Barajas;jul-26
2;HOMBRE;64;ADM USO LIBRE;Barajas;jul-26
4;HOMBRE;65;ADM USO LIBRE;Barajas;jul-26
3;HOMBRE;66;ADM USO LIBRE;Barajas;jul-26
3;HOMBRE;67;ADM USO LIBRE;Barajas;jul-26
3;HOMBRE;68;ADM USO LIBRE;Barajas;jul-26
5;HOMBRE;69;ADM USO LIBRE;Barajas;jul-26
2;HOMBRE;70;ADM USO LIBRE;Barajas;jul-26
2;HOMBRE;71;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;74;ADM USO LIBRE;Barajas;jul-26
3;HOMBRE;76;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;80;ADM USO LIBRE;Barajas;jul-26
2;HOMBRE;81;ADM USO LIBRE;Barajas;jul-26
3;HOMBRE;83;ADM USO LIBRE;Barajas;jul-26
1;HOMBRE;87;ADM USO LIBRE;Barajas;jul-26
1;MUJER;35;ADM ACTIVIDAD DIRIGIDA;Blanca Fernández Ochoa;jul-26
1;MUJER;58;ADM ACTIVIDAD DIRIGIDA;Blanca Fernández Ochoa;jul-26
1;MUJER;49;ADM COMPLETO;Blanca Fernández Ochoa;jul-26
1;MUJER;58;ADM COMPLETO;Blanca Fernández Ochoa;jul-26
1;MUJER;60;ADM COMPLETO;Blanca Fernández Ochoa;jul-26
3;MUJER;65;ADM COMPLETO;Blanca Fernández Ochoa;jul-26
1;MUJER;67;ADM COMPLETO;Blanca Fernández Ochoa;jul-26
4;MUJER;68;ADM COMPLETO;Blanca Fernández Ochoa;jul-26
1;MUJER;69;ADM COMPLETO;Blanca Fernández Ochoa;jul-26
1;MUJER;70;ADM COMPLETO;Blanca Fernández Ochoa;jul-26
1;MUJER;71;ADM COMPLETO;Blanca Fernández Ochoa;jul-26
1;MUJER;75;ADM COMPLETO;Blanca Fernández Ochoa;jul-26
1;MUJER;80;ADM COMPLETO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;65;ADM COMPLETO;Blanca Fernández Ochoa;jul-26
2;HOMBRE;69;ADM COMPLETO;Blanca Fernández Ochoa;jul-26
2;HOMBRE;76;ADM COMPLETO;Blanca Fernández Ochoa;jul-26
1;MUJER;3;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
1;MUJER;14;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
1;MUJER;17;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
1;MUJER;20;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
1;MUJER;21;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
1;MUJER;22;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
1;MUJER;38;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
1;MUJER;44;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
1;MUJER;50;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
1;MUJER;52;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
1;HOMBRE;8;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
1;HOMBRE;9;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
2;HOMBRE;11;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
2;HOMBRE;16;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
1;HOMBRE;38;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
1;HOMBRE;45;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
1;HOMBRE;46;ADM FAMILIAR;Blanca Fernández Ochoa;jul-26
1;MUJER;64;ADM REDUCIDO;Blanca Fernández Ochoa;jul-26
1;MUJER;65;ADM REDUCIDO;Blanca Fernández Ochoa;jul-26
2;MUJER;67;ADM REDUCIDO;Blanca Fernández Ochoa;jul-26
2;MUJER;71;ADM REDUCIDO;Blanca Fernández Ochoa;jul-26
1;MUJER;72;ADM REDUCIDO;Blanca Fernández Ochoa;jul-26
1;MUJER;73;ADM REDUCIDO;Blanca Fernández Ochoa;jul-26
1;MUJER;76;ADM REDUCIDO;Blanca Fernández Ochoa;jul-26
1;MUJER;77;ADM REDUCIDO;Blanca Fernández Ochoa;jul-26
1;MUJER;78;ADM REDUCIDO;Blanca Fernández Ochoa;jul-26
1;MUJER;83;ADM REDUCIDO;Blanca Fernández Ochoa;jul-26
1;MUJER;90;ADM REDUCIDO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;65;ADM REDUCIDO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;69;ADM REDUCIDO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;78;ADM REDUCIDO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;81;ADM REDUCIDO;Blanca Fernández Ochoa;jul-26
1;MUJER;18;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;MUJER;19;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;MUJER;20;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;MUJER;21;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
3;MUJER;22;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;MUJER;23;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;MUJER;24;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;MUJER;26;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;MUJER;28;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;MUJER;29;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;MUJER;31;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;MUJER;34;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;MUJER;36;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;MUJER;37;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;MUJER;38;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;MUJER;41;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;MUJER;42;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;MUJER;43;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;MUJER;44;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;MUJER;50;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;MUJER;51;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;MUJER;55;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;MUJER;57;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;MUJER;62;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;MUJER;63;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;16;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;17;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;18;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
4;HOMBRE;19;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;20;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
4;HOMBRE;21;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
5;HOMBRE;22;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
4;HOMBRE;23;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
3;HOMBRE;24;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
6;HOMBRE;25;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;HOMBRE;26;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;HOMBRE;27;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;HOMBRE;28;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;29;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;HOMBRE;30;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;31;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;32;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;HOMBRE;33;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;35;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;36;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;HOMBRE;37;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;38;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;HOMBRE;39;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;40;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;41;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;HOMBRE;42;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;44;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;51;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;53;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;54;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;55;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
3;HOMBRE;56;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
1;HOMBRE;57;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;HOMBRE;58;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;HOMBRE;59;ADM SALA MULTITRABAJO Y PISTA DE ATLETISMO;Blanca Fernández Ochoa;jul-26
2;MUJER;5;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;7;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;8;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;10;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;12;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;14;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;18;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;19;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
3;MUJER;20;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;21;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
3;MUJER;23;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;24;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;26;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;27;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;28;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;29;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
4;MUJER;30;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;32;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
3;MUJER;33;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;34;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;35;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;36;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;37;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
3;MUJER;39;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;40;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;41;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;42;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;43;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;44;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;45;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;47;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;49;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;50;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
3;MUJER;51;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;52;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;53;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;54;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
3;MUJER;55;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
3;MUJER;56;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;57;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;58;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;59;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;60;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;61;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;62;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;64;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
3;MUJER;65;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
3;MUJER;66;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;67;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
5;MUJER;68;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;69;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
4;MUJER;70;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
3;MUJER;71;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
3;MUJER;72;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;73;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
3;MUJER;74;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;75;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;76;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;77;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;78;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;80;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;81;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;MUJER;82;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;MUJER;83;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;HOMBRE;5;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;HOMBRE;6;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
1;HOMBRE;8;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
2;HOMBRE;10;ADM USO LIBRE;Blanca Fernández Ochoa;jul-26
